date,actual,ensemble_pred,fold,TrendAgent_pred,MomentumAgent_pred,VolatilityAgent_pred,SequenceAgent_pred,TrendAgent_weight,MomentumAgent_weight,VolatilityAgent_weight,SequenceAgent_weight
2022-09-30,-0.0155843552955487,0.0006948299123905599,38,0.0006400001263940149,0.003928985446691513,0.004542711656540632,0.0006948299123905599,6.886607574960589e-25,1.1819564148691152e-100,1.3225106220288816e-103,1.0
2022-10-03,0.0260588984377953,0.0008076444501057267,38,0.0007443890308828393,0.030095988884568214,0.010659908875823021,0.0008076444501057267,6.857909075107276e-25,2.6601137197442006e-100,2.230923888106202e-103,1.0
2022-10-04,0.0305162810964526,0.0005515594384633005,38,0.0007763852550589303,-0.0011552323121577501,0.0035396877210587263,0.0005515594384633005,6.910515331670221e-25,2.5054785936693943e-100,2.4578298713476714e-103,1.0
2022-10-05,-0.002331083166692,0.0002026506554102525,38,0.0008068257757036495,-0.007140624336898327,0.0057218377478420734,0.0002026506554102525,6.470822685277362e-25,1.818224558433527e-100,8.011540325736872e-104,1.0
2022-10-06,-0.0103693083979193,0.00012989183596801013,38,0.0008356168246799933,0.0018353030318394303,0.0035651533398777246,0.00012989183596801013,6.137304517122049e-25,1.5905710322374457e-100,5.994852549022098e-104,1.0
2022-10-07,-0.0282904326740878,0.0002472739724908024,38,0.0008626728214280352,0.002590640913695097,0.004776074551045895,0.0002472739724908024,6.021001085156525e-25,1.4755903880454466e-100,5.1580304101736774e-104,1.0
2022-10-10,-0.0076646076707741,0.0005857610958628356,38,0.0009328226260069345,0.018154360353946686,-0.0010206340812146664,0.0005857610958628356,5.938993468340428e-25,3.6248904659904904e-101,5.4557519962705906e-104,1.0
2022-10-11,-0.0063530350468828,0.0007513841846957803,38,0.0009522566802450767,0.0068215178325772285,0.004129596054553986,0.0007513841846957803,5.850881365513646e-25,1.9196681618814048e-101,4.014292463882442e-104,1.0
2022-10-12,-0.0033040235257606,0.0008150063804350793,38,0.0009696603254259203,0.011568170040845871,0.00033162516774609685,0.0008150063804350793,5.794820972889929e-25,4.2205158072102105e-102,4.127473746131941e-104,1.0
2022-10-13,0.0260486940333709,0.0007979385554790497,38,0.0009850023504575636,0.017948763445019722,0.003925338853150606,0.0007979385554790497,5.855039102085922e-25,7.910803990792741e-102,4.856903593509698e-104,1.0
2022-10-14,-0.0230521327071968,0.0005003262194804847,38,0.000998261076899789,-0.0016001341864466667,0.0026030861772596836,0.0005003262194804847,5.733048670644434e-25,8.60376153939293e-102,4.430392066313617e-104,1.0
2022-10-17,0.0253722392653522,0.0005868650623597205,38,0.001025582398086891,-0.005923442076891661,0.00041016837349161506,0.0005868650623597205,5.821694216557657e-25,6.6346192655080595e-102,4.402756463093885e-104,1.0
2022-10-18,0.0116811713449244,0.00036877879756502807,38,0.0010304814412222165,-8.485309808747843e-05,-0.0004570067685563117,0.00036877879756502807,6.151685326328367e-25,6.376274906343481e-102,4.090896747764123e-104,1.0
2022-10-19,-0.0071115974665077,0.00020726503862533718,38,0.0010333308083259865,0.004681762773543596,-0.0029010786674916744,0.00020726503862533718,5.609154908032792e-25,3.436652715422341e-102,5.3003950441897303e-104,1.0
2022-10-20,-0.0084206951313047,0.0002479179238434881,38,0.001034164819387215,0.0012770802713930607,-0.003296580631285906,0.0002479179238434881,5.075109796081051e-25,3.009515443618899e-102,7.471133341292489e-104,1.0
2022-10-21,0.0240108462138122,0.00037096772575750947,38,0.0010330265257450404,0.000432701752288267,0.001351135317236185,0.00037096772575750947,5.222497723216328e-25,3.0176635008458873e-102,7.792332473699311e-104,1.0
2022-10-24,0.0121620121779297,0.00022528860426973552,38,0.0010184518245241513,-0.0036373960319906473,0.0002633140538819134,0.00022528860426973552,5.521391323032536e-25,2.1788009944485563e-102,7.81383337199886e-104,1.0
2022-10-25,0.0158426731167998,0.00010938833293039352,38,0.0010100188230829608,0.0016593692125752568,0.00012037975830025971,0.00010938833293039352,5.863475749851523e-25,2.4109734071512372e-102,7.81973485935882e-104,1.0
2022-10-26,-0.007562544336161,-4.935500328429043e-06,38,0.0009999486066443503,-0.002897807629778981,0.001906672609038651,-4.935500328429043e-06,5.128381801171832e-25,3.2297750121356223e-102,5.974483357768499e-104,1.0
2022-10-27,-0.0053543773743666,9.232143929693848e-05,38,0.0009883294402857623,-0.004367446526885033,-0.002715673064813018,9.232143929693848e-05,3.909280917631124e-25,6.7510201182517644e-102,1.0706945804404265e-103,1.0
